ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,AmtLiq,AmtVege,AmtNonVeg,AmtPes,AmtChocolates,AmtComm,NumDeals,NumWebBuy,NumWalkinPur,NumVisits,Response,Complain,Country,Count_success
8969,1978,gRADuAtiOn,mARRIED,"$71,855.00",0,1,01-16-2013,59,548,31,422,0,112,28,4,5,11,3,0,0,sa,0
387,1977,basic,married,"$7,500.00",0,0,11/13/12,59,6,16,11,11,1,16,1,2,3,8,0,0,US,0
1079,1972,Phd,mARRIED,"$71,969.00  ",0,1,16/10/2012,59,1000,0,76,0,0,10,3,3,9,8,0,0,iNd,1
164,1978,Phd,married,"$28,973.00  ",0,0,"October 13, 2012",59,206,0,46,3,2,12,2,5,5,8,0,0,sp,0
3434,1952,gRADUATION,SINGLE,"$80,872.00",0,0,"May 12, 2014",60,483,72,567,94,12,108,1,4,10,1,0,0,sp,0
5721,1957,pHd,mARRIED,"$84,117.00",0,0,2014.05.11,60,611,76,749,59,45,26,1,7,6,2,0,0,ca,1
8418,1959,2N CYCLE,SINGLE,"$38,741.00",1,1,03-30-2014,60,7,10,17,8,6,13,2,2,3,7,0,0,GeR,0
5300,1974,MASTER,mArRiED,"$38,961.00",1,0,"December 30, 2013",60,19,7,19,0,1,24,1,2,2,7,0,0,sp,0
10424,1969,GRADUATION,sINGLE,"$75,922.00  ",0,0,09/12/2013,60,265,138,553,224,23,92,1,4,9,1,0,0,SA,0
11171,1966,maSTer,mARrIED,"$56,962.00",2,1,"11 Oct, 13",60,292,3,77,10,3,26,7,6,5,7,0,0,aus,0
1600,1966,MASTER,Married,"$56,962.00",2,1,"October 11, 2013",60,292,3,77,10,3,26,7,6,5,7,0,0,Sa,0
7851,1950,gRADUATION,wIDOW,"$70,165.00  ",0,0,22/09/2013,60,161,0,253,199,191,122,1,3,11,1,0,0,SP,0
10701,1974,gRADUATION,MaRriEd,"$65,308.00",0,0,11/09/2013,60,713,0,264,120,80,34,1,7,12,4,0,0,us,2
891,1952,master,TOGETHER,"$29,298.00",1,1,09-07-2013,60,6,0,2,2,0,1,1,1,2,5,0,0,SP,0
6912,1968,pHd,married,"$63,246.00",0,2,20/08/2013,60,593,30,91,29,22,7,1,6,12,4,0,0,sp,0
5967,1953,graduation,TOGETHER,"$33,402.00  ",1,1,07/18/13,60,26,2,19,10,5,8,3,2,3,8,0,0,Ger,0
2109,1991,GRAdUAtION,SINGLE,"$96,843.00  ",0,0,04-23-2013,60,448,71,951,40,17,17,1,6,10,2,1,0,Sp,1
6292,1987,PHD,Married,"$82,333.00",0,0,30/03/2013,60,1311,0,359,46,89,17,1,4,10,2,1,0,GeR,1
8537,1950,Graduation,widow,"USD 72,643.00",0,0,02-27-2013,60,526,80,553,123,94,53,1,3,7,2,1,0,SP,1
9576,1983,phd,TOGETHER,"$32,313.00  ",1,0,02-11-2013,60,86,4,56,2,4,7,3,4,4,9,0,0,sp,0
5935,1957,mASTER,sINGLE,"$55,284.00",0,1,12/24/12,60,547,7,140,0,7,63,3,7,8,5,0,0,Ind,0
10264,1980,gRADUATION,diVorCEd,"$15,287.00  ",1,0,10/10/12,60,1,2,8,4,3,13,2,1,2,7,1,0,Sa,1
234,1980,GRADUATION,DIVORCED,"$15,287.00  ",1,0,"10 Oct, 12",60,1,2,8,4,3,13,2,1,2,7,1,0,SP,1
3202,1988,Phd,married,"$51,563.00  ",0,0,10/01/12,60,1166,0,48,0,0,36,1,4,10,8,0,0,Sa,2
1103,1977,Master,MARRIED,"$81,929.00",1,0,"September 29, 2012",60,1486,55,278,49,0,185,2,4,10,6,1,0,Aus,2
610,1954,PHd,TOGether,"$53,593.00",1,1,"07 Aug, 12",60,349,4,78,6,0,43,8,7,6,8,0,0,aus,0
4480,1974,MASTER,married,"$60,432.00",0,1,03-09-2014,61,365,3,15,4,3,11,5,7,5,6,0,0,sa,0
10660,1958,MASTER,married,"$66,726.00  ",1,1,01/12/14,61,349,7,35,0,0,47,3,8,4,7,0,0,sp,1
9353,1960,Graduation,sINGle,"$62,450.00",0,1,2014.01.06,61,515,47,267,62,66,38,2,5,4,3,0,0,Ind,1
4120,1976,2N CYCLE,sinGLe,"$49,514.00",1,0,12-17-2013,61,88,39,78,58,13,93,2,6,4,7,0,0,ind,0
2836,1973,Phd,Married,"$43,269.00",1,0,09/16/13,61,10,1,7,0,0,1,1,1,2,8,0,0,ger,0
9579,1960,phD,married,"$33,762.00  ",2,1,07/07/2013,61,53,1,34,2,0,16,3,2,2,8,0,0,ca,0
5841,1967,Graduation,TOGETHER,"$60,894.00",0,1,2013.06.28,61,606,7,155,10,0,54,5,10,8,7,0,0,sp,0
3174,1960,graduation,TOgEThER,"$87,771.00",0,1,05/22/13,61,1492,38,287,50,57,33,1,5,4,6,1,0,Sp,4
5536,1960,GRADUATION,tOGETHER,"$87,771.00",0,1,2013.05.22,61,1492,38,287,50,57,33,1,5,4,6,1,0,ca,4
2061,1956,Graduation,mArrIED,"$50,737.00",0,1,05/11/13,61,78,0,11,0,0,10,1,2,4,6,0,0,SP,1
8477,1957,GRADUATION,divorced,"$26,150.00",2,1,03/11/13,61,5,1,13,3,5,1,1,1,3,7,0,0,sp,0
640,1952,gRADUATION,mARRIED,"$57,304.00  ",0,1,"11 Mar, 13",61,356,80,329,138,17,106,2,7,10,5,0,0,SP,0
3828,1952,grAdUation,mARRIED,"$71,107.00",0,1,02/17/13,61,533,10,217,198,174,195,2,7,13,4,0,0,sp,0
4093,1976,mASTER,together,"$53,253.00",1,1,02-11-2013,61,216,9,57,20,9,125,7,4,5,5,0,0,ca,0
8624,1959,graduation,MARRIED,"$81,320.00",0,0,02/06/13,61,183,33,493,59,103,57,1,4,10,2,0,0,sa,0
2802,1993,2N Cycle,marRiED,"$87,000.00",0,0,"15 Dec, 12",61,196,25,607,67,17,49,1,4,7,2,0,0,aus,0
368,1975,GRADUATION,mARRIED,"$40,049.00",0,1,11-29-2012,61,91,65,52,10,44,28,3,3,6,5,0,0,Ind,0
3599,1971,gRADUATION,MARRied,"$63,684.00",0,1,"November 26, 2012",61,575,80,428,208,93,80,3,8,8,5,0,0,SP,0
3389,1971,GRADUATION,MArRIEd,"$69,016.00",0,1,22/11/2012,61,726,53,363,123,107,161,4,8,13,5,0,0,Sp,0
10710,1980,Graduation,MARRieD,"$7,500.00",0,1,29/08/2012,61,5,2,3,3,0,5,1,1,2,8,0,0,sp,0
7118,1958,Graduation,Married,"$73,803.00",0,1,"01 Aug, 12",61,833,80,363,52,26,174,2,9,6,6,1,0,Ca,1
4937,1974,2N Cycle,MARRIED,"$46,094.00",1,1,"10 Jun, 14",62,12,2,20,3,2,5,1,1,3,7,0,0,sp,0
1127,1974,phd,married,"$85,844.00  ",0,0,2014.05.29,62,938,19,843,25,95,38,1,6,7,2,0,0,sp,1
833,1956,MASTER,MARRIED,"$38,452.00",1,1,30/03/2014,62,56,0,14,0,0,2,3,3,3,7,0,0,SP,0
3565,1956,mASTER,Married,"USD 38,452.00",1,1,"March 30, 2014",62,56,0,14,0,0,2,3,3,3,7,0,0,Sp,0
6086,1956,gRADUATION,MARRIED,"$80,395.00",0,0,11/23/13,62,445,25,706,80,76,48,1,6,12,2,0,0,AUS,1
1763,1989,GrADUATIon,tOGetHER,"$87,679.00",0,0,"27 Jul, 13",62,1259,172,815,97,148,33,1,7,10,4,1,0,cA,3
4697,1950,MASTEr,DIVORCED,"$35,416.00",0,0,06-13-2013,62,248,3,81,4,3,51,3,7,5,8,0,0,sA,0
182,1947,phd,TOGETHER,"$44,124.00  ",0,1,05-11-2013,62,284,0,55,0,6,52,4,6,5,8,0,0,Sp,0
1165,1959,pHd,Single,"$50,729.00  ",1,1,2013.05.02,62,239,13,143,45,4,52,9,6,7,6,0,0,sA,0
5386,1954,graduation,TOGETHER,"$94,384.00",0,0,03/04/13,62,1111,24,790,160,45,172,0,5,5,2,1,0,SA,3
6024,1954,Graduation,TOGETHER,"$94,384.00  ",0,0,"04 Mar, 13",62,1111,24,790,160,45,172,0,5,5,2,1,0,sp,3
2678,1991,graduation,single,"$34,412.00",1,0,"13 Feb, 13",62,52,12,50,4,36,55,3,5,3,9,0,0,aus,0
5790,1986,GRAdUaTiON,Married,"$31,158.00",1,0,"January 27, 2013",62,25,6,16,20,0,5,2,2,3,8,0,0,SP,0
236,1952,gRADUATION,MARRIED,"$34,838.00  ",1,1,"January 19, 2013",62,28,23,29,29,14,47,3,2,4,6,0,0,cA,0
6001,1980,graduation,MarRIEd,"$56,775.00",0,1,"02 Jan, 13",62,614,35,160,58,35,35,2,5,10,5,0,0,sp,0
6250,1950,pHD,widow,"$54,356.00",0,1,"November 19, 2012",62,710,15,30,20,0,0,3,11,8,8,1,0,Sp,0
1168,1979,phd,MarrIed,"$72,159.00",0,0,29/10/2012,62,322,53,899,34,40,53,1,4,10,2,0,0,sp,0
10749,1992,GRADUATION,SiNGlE,"$8,028.00  ",0,0,09-18-2012,62,73,18,66,7,12,2,15,0,0,19,0,0,sp,0
2926,1953,mASTER,TOGEthEr,"$55,951.00",0,1,23/08/2012,62,1241,0,80,0,13,40,3,3,11,8,0,0,sa,2
716,1950,PHD,TOGETHER,"USD 67,911.00",0,1,"22 May, 14",63,529,0,356,63,28,0,3,6,11,3,0,0,Sp,0
6544,1950,Phd,tOGeThER,"$67,911.00",0,1,05-22-2014,63,529,0,356,63,28,0,3,6,11,3,0,0,gEr,0
4298,1974,Phd,together,"$20,427.00",1,0,03/24/14,63,5,0,4,0,0,1,1,1,2,8,0,0,Sp,0
5823,1971,PHD,SINGLE,"$32,303.00",0,1,03-08-2014,63,35,0,2,0,0,2,2,1,4,5,0,0,IND,0
8375,1969,phd,married,"$55,954.00  ",0,1,"March 03, 2014",63,447,0,28,0,0,43,3,8,6,7,0,0,aus,0
5723,1977,pHD,TOGETHER,"$49,187.00",0,1,01-11-2014,63,81,1,31,2,1,0,1,1,5,2,0,0,sP,0
5763,1973,Master,Together,"$49,854.00",1,0,10/11/2013,63,123,17,171,39,0,30,5,6,5,6,0,0,ca,0
8727,1979,GRAdUAtIon,dIVORCED,"$63,693.00",0,1,10-14-2013,63,587,43,337,42,87,54,3,11,9,6,0,0,sa,0
3056,1979,GrAdUaTioN,Divorced,"$63,693.00",0,1,"14 Oct, 13",63,587,43,337,42,87,54,3,11,9,6,0,0,SA,0
8442,1986,Master,married,"$19,510.00",2,0,"September 04, 2013",63,9,0,7,3,4,7,2,1,3,7,0,0,Ca,0
3712,1960,GRADUATION,divorced,"$52,332.00",0,0,08-28-2013,63,212,5,33,7,0,2,1,3,6,4,0,0,Ind,1
10722,1974,gRADUATION,TOGETHER,"$55,593.00",0,1,08/21/13,63,293,8,124,11,4,106,2,6,3,6,0,0,ind,1
2406,1950,GRADUATION,tOgEtHEr,"$54,591.00",0,1,2013.08.05,63,376,4,94,12,9,24,3,6,8,5,0,0,aus,0
7313,1950,2n cYcLE,Widow,"$74,859.00  ",0,0,06/03/13,63,570,73,614,133,102,73,1,6,11,3,0,0,Ca,1
2656,1972,gRADUATION,divorced,"$40,851.00",1,1,21/02/2013,63,23,1,7,0,4,24,1,1,2,7,0,0,Ca,0
1993,1950,Phd,Married,"USD 58,607.00",0,1,23/12/2012,63,867,0,86,0,0,19,3,2,9,8,0,0,Us,1
4136,1993,bASIC,SINGLE,"$7,500.00  ",1,0,2012.12.03,63,10,17,18,8,26,40,4,3,2,9,0,0,sp,0
2928,1976,Phd,SINGlE,"$52,614.00",0,1,"01 Dec, 12",63,789,0,142,12,9,38,2,2,8,8,0,0,SP,0
2920,1976,PHd,Single,"$52,614.00",0,1,01/12/2012,63,789,0,142,12,9,38,2,2,8,8,0,0,ME,0
6661,1975,GRaDUatiON,married,"$67,445.00",0,1,"12 Aug, 12",63,757,80,217,29,80,11,5,9,12,6,0,0,SP,0
5462,1975,Graduation,married,"$67,445.00",0,1,08/12/12,63,757,80,217,29,80,11,5,9,12,6,0,0,IND,0
10897,1975,GRADUATION,married,"$67,445.00",0,1,2012.08.12,63,757,80,217,29,80,11,5,9,12,6,0,0,AUS,0
10542,1969,PHD,MaRriEd,"$36,778.00",1,1,08/05/12,63,29,4,34,2,4,4,3,3,3,9,0,0,sp,0
5756,1984,GRADuATION,TOGETHER,"$39,453.00",1,0,"03 Apr, 14",64,46,0,7,0,0,2,2,2,3,6,0,0,SP,0
3570,1970,phd,together,"$42,731.00  ",1,0,10-21-2013,64,159,2,51,6,2,24,3,4,5,5,0,0,SA,0
1072,1966,Phd,SInGle,"$40,760.00",0,1,"30 Aug, 13",64,70,0,17,0,0,6,2,2,3,6,0,0,CA,0
9606,1966,PHD,MARRIED,"$69,969.00",0,0,"August 27, 2013",64,882,29,514,38,29,44,1,4,6,3,1,0,sp,2
2730,1956,GRaDuATioN,Single,"$80,317.00",0,0,2013.08.20,64,536,11,387,149,91,57,1,3,10,1,0,0,ca,0
2995,1958,Master,tOgEtHeR,"$66,636.00",0,0,"August 17, 2013",64,291,10,689,84,10,0,1,3,9,1,0,0,Sp,0
8210,1976,master,MARRIED,"$54,730.00",0,1,"August 15, 2013",64,318,3,17,4,7,56,5,4,8,4,0,0,sp,0
773,1972,mASTER,DIVORCED,"USD 42,835.00",1,1,30/06/2013,64,379,4,93,12,9,98,7,6,4,6,0,0,IND,0
5272,1966,MASTER,Married,"USD 53,843.00",0,1,"27 Jun, 13",64,378,0,88,19,4,73,4,8,3,7,0,0,Sa,0
5125,1961,gRADUATION,marrIeD,"$79,530.00",0,0,2013.05.17,64,333,0,815,129,42,29,1,4,11,2,0,0,sp,0
4391,1969,mASTER,DIVORCED,"$63,841.00",0,1,04/21/13,64,635,15,100,20,7,131,1,9,9,6,0,0,Sa,0
6283,1969,mASTER,DIVORCED,"$63,841.00",0,1,04/21/13,64,635,15,100,20,7,131,1,9,9,6,0,0,sp,0
3421,1969,mASTER,DIVORCED,"$63,841.00",0,1,"21 Apr, 13",64,635,15,100,20,7,131,1,9,9,6,0,0,aus,0
5731,1984,MASTER,mARRIeD,"$27,100.00  ",1,0,"05 Apr, 13",64,12,0,13,2,0,10,1,1,3,7,0,0,sp,0
7152,1984,Master,mARRIED,"$27,100.00",1,0,"05 Apr, 13",64,12,0,13,2,0,10,1,1,3,7,0,0,GER,0
3919,1977,Master,sINGLE,"$72,309.00  ",0,0,2013.03.11,64,960,0,883,50,38,0,1,5,8,3,1,0,CA,1
6097,1960,GRADUATION,sINGLE,"$50,664.00",1,1,01-16-2013,64,313,8,104,6,4,126,9,8,6,9,0,0,sA,0
5150,1980,bASIC,sINGLE,"$20,194.00",1,0,12/17/12,64,0,4,7,11,10,15,2,2,3,6,0,0,sP,0
10479,1976,pHD,married,"$76,618.00",0,0,07/12/2012,64,749,40,294,121,160,147,1,3,5,1,0,0,AUS,0
5966,1975,pHd,married,"$45,207.00",1,1,"10 Nov, 12",64,203,0,10,0,0,2,5,3,6,6,0,0,sp,1
3439,1973,gRadUATioN,maRrIed,"$56,721.00",1,1,"October 31, 2012",64,157,6,39,6,13,75,5,4,5,6,0,0,sP,0
6609,1967,GRADUATION,wIdow,"$27,038.00",0,0,18/09/2012,64,1,26,25,17,23,15,1,3,3,9,1,0,SA,0
5393,1978,GRadUaTiOn,single,"$23,763.00",1,0,08-07-2012,64,22,0,6,6,2,6,1,1,3,7,0,0,Sp,0
9014,1976,Graduation,MaRriED,"$37,085.00",1,1,"June 26, 2014",65,39,1,16,2,0,3,4,3,3,8,0,0,Ind,0
4050,1967,master,MARRIED,"$49,605.00  ",0,0,06-21-2014,65,42,16,29,12,20,8,1,2,4,3,0,0,ca,0
6862,1972,gRADUATION,dIVORCED,"$1,730.00",0,0,05-18-2014,65,1,1,3,1,1,1,15,0,0,20,0,0,sp,0
8315,1996,graduation,single,"$34,824.00",0,0,"26 Mar, 14",65,4,2,11,2,0,4,1,1,2,6,0,0,Us,0
5184,1996,gRADUATION,Single,"$34,824.00  ",0,0,26/03/2014,65,4,2,11,2,0,4,1,1,2,6,0,0,Sp,0
3643,1975,master,mArrIed,"$63,206.00",0,0,03-20-2014,65,750,8,125,11,8,26,1,4,6,2,0,0,CA,1
2589,1973,GRADUATION,divorced,"$26,759.00",1,0,07/02/2014,65,25,3,16,8,5,2,2,2,3,6,0,0,aus,0
4887,1977,Phd,divorced,"$55,412.00",1,1,11-22-2013,65,10,5,28,11,1,8,1,2,3,5,0,0,ca,0
10104,1975,grAdUATiON,Together,"$33,590.00",2,1,"03 Nov, 13",65,4,0,2,0,0,2,1,1,2,7,0,0,ca,0
3254,1972,GRADUATION,mARRIED,"$70,886.00",1,0,"14 Oct, 13",65,407,70,239,103,88,53,1,5,4,2,0,0,SP,0
2004,1970,graduation,SINGLE,"$72,679.00",0,1,18/09/2013,65,619,54,260,127,54,54,1,4,5,1,0,0,sp,0
6142,1944,MasteR,Married,"$65,073.00",0,0,"20 Aug, 13",65,629,17,177,69,0,8,1,5,5,2,0,1,sP,0
8553,1966,gRADUATION,MaRRieD,"$44,300.00",1,1,2013.06.23,65,30,0,9,0,0,3,2,1,3,6,0,0,SP,0
9805,1954,mASTER,together,"$56,129.00",0,1,"June 20, 2013",65,320,48,133,39,72,48,4,6,10,4,0,0,ca,0
849,1954,MASTer,TogEtheR,"$56,129.00",0,1,"20 Jun, 13",65,320,48,133,39,72,48,4,6,10,4,0,0,Sp,0
1606,1972,Graduation,TogeThEr,"$38,590.00",1,0,05-15-2013,65,3,1,8,4,3,3,1,1,2,8,0,0,SA,0
125,1959,2N Cycle,toGeTHeR,"$53,083.00",1,1,05/15/13,65,215,7,33,3,0,13,6,5,5,7,0,0,ind,1
9305,1977,2N Cycle,sINGLE,"$79,689.00",0,0,"12 May, 13",65,311,26,640,180,37,121,1,4,13,2,0,0,Sp,0
4706,1967,graduation,sINGLE,"$34,704.00",0,1,04-27-2013,65,29,0,5,0,1,5,1,1,3,5,0,0,ca,0
4437,1963,grADuAtion,married,"$65,316.00",1,1,"April 24, 2013",65,112,6,92,3,9,38,2,3,5,4,0,0,sp,0
3081,1979,PHD,mARRIED,"$41,014.00",1,0,"April 22, 2013",65,7,2,6,2,0,3,1,1,2,7,0,0,Sp,0
3536,1961,gRADUATION,TOGETHER,"$19,740.00  ",0,1,24/03/2013,65,7,11,3,10,4,20,2,1,3,5,0,0,ind,0
8686,1980,BasiC,tOGETHER,"$23,724.00",1,0,08/01/2013,65,5,23,15,0,18,14,2,2,3,8,0,0,sp,0
9707,1970,Phd,mARRIED,"USD 55,212.00",0,1,"23 Nov, 12",65,1103,0,45,0,0,34,3,4,11,8,0,0,Sp,2
10872,1970,phd,Married,"$55,212.00  ",0,1,11-23-2012,65,1103,0,45,0,0,34,3,4,11,8,0,0,SP,2
9058,1956,Graduation,WIDOW,"$79,800.00",0,0,09-23-2012,65,1060,21,530,32,0,224,1,5,5,3,1,0,SP,3
4640,1968,GRADUATION,DIVORCED,"$70,647.00",0,1,21/09/2012,65,561,85,171,25,123,114,2,4,13,2,0,0,SA,0
2525,1975,Phd,Married,"$38,410.00  ",0,0,2012.09.14,65,153,64,123,116,64,14,2,5,9,6,1,0,Ca,0
9503,1981,GRADUATION,sinGle,"$28,071.00",0,0,"29 Aug, 12",65,39,33,130,41,26,44,2,5,5,8,0,0,Sp,0
10704,1970,gRADUATION,SINGLE,"$54,803.00",0,1,"August 21, 2012",65,404,0,92,28,27,142,2,6,9,4,0,0,sp,0
2669,1994,graduATIOn,sINGLE,"$74,293.00",0,0,"May 04, 2014",66,375,152,335,93,91,81,1,5,6,2,0,0,sp,0
10037,1994,graduation,sInglE,"$74,293.00",0,0,05-04-2014,66,375,152,335,93,91,81,1,5,6,2,0,0,SA,0
5680,1985,2N CYCLE,mARrIED,"$35,684.00",1,0,04-22-2014,66,10,4,7,0,6,3,1,1,3,6,0,0,SP,0
3726,1987,Phd,TOGETHER,"$34,320.00",1,0,02/16/14,66,4,1,9,3,0,0,1,1,2,8,0,0,SA,0
4548,1982,gRADUATION,single,"$41,967.00",1,1,2013.11.23,66,23,4,10,0,2,15,1,1,3,4,0,0,CA,0
4599,1977,Master,Married,"USD 49,681.00",0,2,"04 Nov, 13",66,411,0,26,0,0,21,6,7,7,7,0,0,Ca,0
879,1977,MASTER,MARRIED,"USD 49,681.00",0,2,2013.11.04,66,411,0,26,0,0,21,6,7,7,7,0,0,SA,0
7409,1971,gRADUATION,together,"$53,187.00",1,0,10/26/13,66,211,2,30,7,7,10,2,4,6,5,0,0,sp,0
1964,1952,gRADUATION,together,"$86,610.00",0,0,"05 Sep, 13",66,446,107,768,33,196,53,1,5,6,2,0,0,Sp,0
0,1986,gRADUATION,married,"$70,951.00",0,0,"May 04, 2013",66,239,10,554,254,87,54,1,3,9,1,0,0,SA,0
4860,1971,gRADUATION,SINGLE,"$24,206.00",1,0,"March 08, 2013",66,7,2,8,3,2,3,1,1,3,6,0,0,SP,0
425,1986,graduation,maRRieD,"$55,357.00  ",2,0,19/02/2013,66,374,64,116,84,25,64,3,6,11,5,0,0,IND,0
9500,1960,GRAdUAtiOn,mARrieD,"USD 58,113.00",0,1,01-25-2013,66,221,104,169,102,78,84,3,9,8,7,0,1,Sp,0
3074,1985,pHd,MARRIED,"$70,643.00",0,0,"15 Oct, 12",66,1218,107,304,23,143,33,1,5,4,6,1,0,sp,0
5140,1986,Phd,married,"$64,355.00",1,0,08/24/12,66,1047,0,140,67,38,153,2,4,12,8,0,0,Sp,0
2611,1960,master,together,"$82,576.00",0,0,2012.08.01,66,1206,55,445,168,18,18,1,2,12,1,0,0,SA,1
916,1973,phd,SINGLE,"$41,644.00",1,1,05/09/14,67,20,3,4,2,0,2,2,1,3,3,0,0,sp,0
10413,1985,GRaduATIon,mARRIED,"$72,570.00",0,0,04/25/14,67,274,83,216,151,141,224,1,4,12,1,0,0,Sp,0
3696,1966,graduation,divorced,"$30,630.00",1,1,2014.01.27,67,27,1,12,2,0,10,2,2,3,7,0,0,Sp,0
304,1982,maStEr,SINGLE,"$22,944.00",1,0,"23 Dec, 13",67,19,3,19,4,5,26,3,3,3,7,0,0,Sp,0
5113,1972,PHD,dIVoRced,"USD 86,979.00",0,0,07/11/2013,67,584,100,835,65,83,35,1,5,5,2,1,0,SP,1
4597,1971,PHD,TOGETHER,"$82,072.00",0,0,02/07/2013,67,889,55,685,168,92,129,1,3,13,1,0,0,sa,0
675,1974,Master,divorced,"$52,034.00",1,1,05-17-2013,67,146,0,93,7,13,73,5,4,5,7,0,0,sp,0
4483,1994,gRADUATION,siNgLe,"$72,354.00",0,0,04/17/13,67,315,26,473,220,12,182,1,2,6,1,0,0,SA,0
1502,1984,Graduation,tOGETHER,"$28,427.00",1,0,"March 21, 2013",67,18,3,19,3,3,6,2,2,3,8,0,0,sp,0
736,1984,GRADUATION,togetHer,"$28,427.00",1,0,03-21-2013,67,18,3,19,3,3,6,2,2,3,8,0,0,ind,0
4487,1970,MaSTEr,sINGLE,"$39,858.00",1,0,"January 24, 2013",67,15,20,25,2,7,26,1,2,4,6,1,0,sA,0
3412,1952,Master,MArriEd,"$67,381.00",0,1,01/15/13,67,815,8,53,11,0,70,4,2,9,7,0,0,Sp,1
1744,1966,bASIC,sINGLE,"$23,529.00",0,1,01/07/13,67,9,7,13,3,2,20,1,1,2,6,0,0,sp,0
5837,1968,GradUatIoN,MARRIED,"$51,479.00  ",1,1,28/12/2012,67,247,8,160,6,8,65,7,6,6,7,0,0,sp,0
3422,1976,GRaDUatIoN,MARRIED,"$76,068.00",0,1,2012.11.29,67,1115,12,128,33,12,76,1,2,4,6,0,0,Ger,2
7462,1955,gRADUATION,single,"$22,507.00  ",0,0,2012.11.24,67,68,0,226,51,157,68,3,10,4,9,0,0,Ca,0
10702,1985,Graduation,sINGLE,"$52,413.00",1,0,11-03-2012,67,185,8,133,56,56,12,2,7,7,7,0,0,SP,0
2115,1958,GRADUATION,Together,"$50,116.00  ",1,1,06/20/14,68,54,0,10,0,0,2,2,1,4,5,0,0,GER,1
4138,1963,GRADUATION,sINGLE,"$76,624.00  ",0,1,"24 May, 14",68,411,106,147,54,115,66,1,5,7,1,0,0,Sp,1
11091,1954,GraDUatIoN,tOGETHER,"$34,587.00",1,1,"May 16, 2014",68,7,2,9,2,0,2,2,1,3,4,0,0,Ger,0
7712,1947,Phd,sINgle,"USD 62,159.00",0,0,"April 28, 2014",68,182,17,259,77,70,29,1,6,10,4,0,0,us,0
3535,1966,GRADUATION,single,"$66,294.00  ",0,0,"March 17, 2014",68,251,108,334,65,92,117,1,4,5,2,0,0,sp,0
5899,1951,PHD,toGEtHeR,"$5,648.00  ",1,1,13/03/2014,68,28,0,6,1,1,13,1,1,0,20,0,0,us,1
8749,1985,gRADUATION,ToGEtHeR,"$37,235.00",1,0,02/01/14,68,20,2,9,4,6,20,1,1,2,4,0,0,SP,0
10955,1965,gRADUATION,WIDOW,"$85,620.00",0,0,"January 07, 2014",68,416,46,925,60,107,46,1,3,4,1,1,0,sp,0
9491,1985,graduation,TOGeTheR,"USD 23,976.00",1,0,2013.12.27,68,14,1,21,2,3,25,3,3,3,7,0,0,SA,0
5286,1988,Master,SINGLE,"$41,020.00  ",0,0,"28 Oct, 13",68,112,1,54,7,7,36,1,3,4,3,0,0,CA,0
3409,1985,gRADUATION,Single,"$36,108.00  ",1,0,"15 Oct, 13",68,141,8,129,3,11,47,3,7,4,9,0,0,Sa,1
2544,1952,mASTER,Divorced,"$57,530.00  ",0,1,"12 Oct, 13",68,50,1,27,6,7,1,1,1,4,1,0,0,ind,0
2118,1965,2N Cycle,marRIeD,"$62,905.00",0,1,09-10-2013,68,166,75,96,119,107,59,3,7,8,4,0,0,sp,0
9370,1946,pHd,MARRieD,"$65,846.00",0,0,"May 17, 2013",68,562,81,276,80,40,81,1,6,6,4,0,0,Ca,0
4864,1978,graduation,MARRIED,"$34,380.00  ",1,0,05/02/13,68,72,7,58,13,1,24,4,4,3,8,0,0,ca,0
405,1965,graduation,diVorcEd,"USD 41,638.00",0,1,02/13/13,68,315,0,31,4,0,91,4,5,3,8,0,0,sp,1
10513,1993,GRADUATION,ToGETHEr,"$63,207.00  ",0,0,01/20/13,68,438,169,565,91,169,70,1,2,6,7,0,0,Sp,1
5138,1951,graduation,together,"$28,320.00",0,1,2013.01.14,68,19,1,14,3,2,4,1,1,3,8,0,0,sp,0
8387,1958,gRADUATION,mARRIED,"$43,140.00  ",0,1,2013.01.05,68,134,8,76,6,0,11,1,4,5,6,0,0,sp,0
378,1972,GRADUATION,mARRIED,"$52,531.00",0,0,12/30/12,68,283,112,151,51,72,125,2,7,10,6,0,0,sp,0
5846,1978,graduation,dIVOrCeD,"$40,246.00  ",1,0,"December 19, 2012",68,2,1,6,2,1,1,1,1,2,6,0,0,GER,0
8870,1985,graduation,TOGETHER,"$35,196.00",1,0,"13 Nov, 12",68,75,12,141,43,39,187,6,6,5,8,1,0,Sp,0
10340,1985,Graduation,TOGETHER,"$35,196.00",1,0,13/11/2012,68,75,12,141,43,39,187,6,6,5,8,0,0,sP,0
7290,1986,graduation,Single,"$70,596.00",0,0,"05 Oct, 12",68,347,44,534,17,0,26,1,3,12,2,0,0,sp,0
8895,1986,gRADUATION,Single,"USD 70,596.00",0,0,10-05-2012,68,347,44,534,17,0,26,1,3,12,2,0,0,Sp,0
3635,1963,PHD,sINGLE,"$52,597.00  ",0,1,"07 May, 14",69,492,0,37,7,0,42,3,6,8,5,0,0,SA,0
11178,1973,MASTER,single,"$42,394.00  ",1,0,"23 Mar, 14",69,15,2,10,0,1,4,1,1,3,7,0,0,Ger,0
2410,1970,GRADUATION,Single,"$81,657.00  ",0,0,01-22-2014,69,364,40,425,158,60,50,1,3,8,1,0,0,SP,0
